CustomerID,Recency,CustomerLifetime,Frequency,Monetary,AvgOrderValue,AvgQuantity,UniqueProducts,HighValueCustomer,Cluster
13663,178,0,1,189.47,14.574615384615385,7.0,13,0,1
13666,59,227,3,84.65,7.054166666666667,3.4166666666666665,12,0,0
13667,148,0,1,305.02,3.505977011494253,1.7701149425287357,82,0,1
13668,2,359,21,6363.59,13.539553191489363,7.961702127659574,284,1,3
13669,50,98,2,218.55,24.283333333333335,26.333333333333332,9,0,0
13670,74,0,1,349.7,13.988,11.28,25,0,0
13672,300,30,2,186.39000000000001,31.065,9.5,4,0,1
13673,18,13,2,396.92,6.106461538461539,1.8307692307692307,47,0,0
13675,150,133,2,486.82000000000005,19.472800000000003,13.2,25,0,1
13678,151,0,1,232.6,14.5375,57.75,16,0,1
13680,0,337,4,3722.42,19.089333333333332,9.928205128205128,164,1,0
13681,17,137,4,827.83,14.523333333333333,6.315789473684211,37,0,0
13682,186,0,1,59.5,19.833333333333332,3.3333333333333335,3,0,1
13684,285,0,1,67.23,2.241,1.3,29,0,1
13685,2,57,7,3119.44,79.98564102564103,129.64102564102564,29,1,0
13686,182,0,1,72.0,9.0,8.75,8,0,1
13689,62,0,1,910.0,151.66666666666666,85.33333333333333,6,0,0
13690,58,0,1,172.25,19.13888888888889,7.444444444444445,9,0,0
13692,24,211,3,1488.32,28.081509433962264,23.132075471698112,48,0,0
13694,3,369,50,65039.62,114.50637323943663,111.46478873239437,366,1,3
13695,30,228,15,2504.13,27.823666666666668,17.81111111111111,46,1,0
13697,38,0,1,151.29999999999998,12.608333333333333,14.75,12,0,0
13699,154,0,1,308.58000000000004,22.041428571428575,4.714285714285714,14,0,1
13700,25,300,10,2265.12,11.498071065989848,11.695431472081218,139,1,0
13703,317,0,1,99.5,99.5,10.0,1,0,1
13704,4,83,9,2308.06,17.224328358208954,11.425373134328359,111,1,0
13705,7,366,3,711.86,25.423571428571428,12.964285714285714,25,0,0
13706,302,0,1,330.79,16.5395,9.45,20,0,1
13707,266,48,2,806.41,16.800208333333334,7.3125,48,0,1
13708,270,0,1,296.88,5.821176470588235,6.0,49,0,1
13709,3,311,13,6328.05,18.833482142857143,10.464285714285714,244,1,0
13710,31,0,1,180.48,22.56,22.0,8,0,0
13711,218,0,2,252.06,19.38923076923077,10.76923076923077,11,0,1
13712,246,0,1,228.84,22.884,35.2,10,0,1
13715,280,91,5,1079.34,10.279428571428571,5.3619047619047615,89,0,1
13716,268,0,1,138.28,6.584761904761905,6.571428571428571,21,0,1
13717,31,266,6,1445.01,14.166764705882352,19.205882352941178,92,0,0
13718,245,49,2,306.55,25.545833333333334,14.416666666666666,9,0,1
13719,14,219,5,1041.68,17.361333333333334,10.15,56,0,0
13720,116,138,4,799.9,18.60232558139535,11.651162790697674,42,0,0
13721,35,0,1,524.14,18.719285714285714,11.285714285714286,28,0,0
13722,131,151,3,2375.41,27.945999999999998,16.48235294117647,75,1,0
13723,216,0,1,199.85000000000002,33.30833333333334,7.166666666666667,6,0,1
13725,49,258,8,1980.56,19.043846153846154,7.75,95,1,0
13726,38,61,2,1079.6599999999999,25.70619047619047,25.095238095238095,39,0,0
13727,28,4,2,333.48,16.674,8.1,19,0,0
13728,36,273,6,1016.14,16.12920634920635,7.26984126984127,38,0,0
13730,135,25,2,752.6,17.50232558139535,11.348837209302326,38,0,0
13731,218,27,2,610.59,16.068157894736842,7.315789473684211,36,0,1
13732,27,0,1,491.86,14.904848484848486,15.090909090909092,33,0,0
13735,24,209,4,2885.2400000000002,14.72061224489796,5.76530612244898,158,1,0
13736,4,255,2,731.9,3.831937172774869,2.602094240837696,166,0,0
13737,199,0,1,339.59999999999997,11.319999999999999,4.166666666666667,29,0,1
13739,17,0,1,216.9,72.3,18.0,3,0,0
13740,240,0,1,350.75,15.25,18.47826086956522,23,0,1
13741,71,145,3,668.4300000000001,19.65970588235294,6.411764705882353,34,0,0
13742,16,303,12,3131.02,9.753956386292835,3.501557632398754,200,1,0
13743,2,256,7,1341.6,32.72195121951219,43.31707317073171,8,0,0
13744,94,197,2,1156.36,16.060555555555553,17.34722222222222,54,0,0
13745,161,0,1,300.04,12.001600000000002,19.84,25,0,1
13747,373,0,1,79.6,79.6,8.0,1,0,1
13748,95,278,5,948.25,33.86607142857143,15.678571428571429,24,0,0
13750,53,283,5,1647.26,68.63583333333334,21.5,20,0,0
13751,287,0,1,296.25,32.916666666666664,16.88888888888889,9,0,1
13752,123,122,6,1186.28,15.608947368421052,11.526315789473685,64,0,0
13753,287,0,1,741.26,21.178857142857144,14.628571428571428,35,0,1
13754,151,165,2,282.59999999999997,23.549999999999997,17.833333333333332,11,0,1
13755,3,59,9,2161.35,6.319736842105263,3.695906432748538,232,1,0
13756,1,365,14,5189.52,36.54591549295775,22.450704225352112,66,1,3
13758,11,361,7,3190.55,27.26965811965812,15.760683760683762,104,1,0
13759,32,37,2,659.4100000000001,26.376400000000004,11.48,24,0,0
13760,53,202,2,286.79,5.03140350877193,3.456140350877193,50,0,0
13761,49,129,2,1070.65,15.295000000000002,9.17142857142857,68,0,0
13762,218,0,1,306.72,43.81714285714286,38.857142857142854,7,0,1
13763,62,0,1,1714.96,114.33066666666667,48.53333333333333,15,1,0
13764,70,266,3,1521.76,7.3161538461538465,4.480769230769231,183,0,0
13767,1,371,37,17220.36,46.79445652173913,19.89673913043478,55,1,3
13769,1,365,10,2796.51,20.71488888888889,8.614814814814816,73,1,0
13771,63,182,4,2634.45,22.138235294117646,12.411764705882353,114,1,0
13772,33,205,3,1132.13,6.396214689265538,3.0847457627118646,141,0,0
13774,81,0,1,345.0,15.681818181818182,8.727272727272727,22,0,0
13777,0,372,33,25977.16,131.86375634517768,65.46700507614213,36,1,3
13778,102,0,1,178.7,19.855555555555554,7.777777777777778,9,0,0
13780,6,163,2,360.01,6.315964912280702,5.578947368421052,56,0,0
13781,250,0,1,127.84,7.5200000000000005,1.7647058823529411,17,0,1
13782,12,315,6,912.0,7.930434782608696,3.226086956521739,96,0,0
13784,9,322,11,2462.79,79.44483870967741,80.41935483870968,9,1,0
13786,366,0,1,230.39999999999998,32.91428571428571,19.428571428571427,7,0,1
13787,75,288,2,309.04,9.969032258064518,10.870967741935484,24,0,0
13790,3,0,1,348.8,7.751111111111111,16.622222222222224,45,0,0
13791,127,40,2,1516.0,137.8181818181818,109.0909090909091,7,0,0
13792,65,221,2,195.55,15.042307692307693,7.076923076923077,13,0,0
13798,0,370,57,37153.85,106.4580229226361,68.6189111747851,113,1,3
13799,116,177,2,688.86,17.663076923076922,10.307692307692308,32,0,0
13800,309,0,1,558.32,16.91878787878788,10.030303030303031,33,0,1
13801,66,0,1,324.8,14.121739130434783,7.304347826086956,23,0,0
13802,138,172,3,4599.42,76.657,42.86666666666667,55,1,0
13803,254,0,1,277.07,16.298235294117646,7.117647058823529,17,0,1
13804,30,259,7,2635.79,19.23934306569343,10.934306569343066,124,1,0
13805,51,76,2,924.6,71.12307692307692,146.15384615384616,10,0,0
13806,63,0,1,256.38,25.637999999999998,5.6,10,0,0
13807,366,0,1,112.6,16.085714285714285,5.142857142857143,7,0,1
13808,5,91,5,1747.66,22.995526315789476,10.289473684210526,70,1,0
13809,304,0,1,155.05,12.920833333333334,2.4166666666666665,11,0,1
13810,28,27,3,1499.01,42.828857142857146,8.914285714285715,32,0,0
13811,183,55,3,814.5,62.65384615384615,5.230769230769231,7,0,1
13812,41,63,3,539.0,14.972222222222221,9.25,33,0,0
13813,39,95,4,1366.8600000000001,19.809565217391306,8.0,54,0,0
13814,91,44,2,1579.12,27.703859649122805,15.157894736842104,37,0,0
13815,21,296,4,4027.36,22.882727272727273,14.545454545454545,132,1,0
13816,23,40,2,571.6700000000001,20.416785714285716,9.607142857142858,25,0,0
13817,28,322,2,382.98,15.957500000000001,8.791666666666666,20,0,0
13819,301,18,3,1140.35,31.676388888888887,30.805555555555557,26,0,1
13821,144,116,2,385.64,6.536271186440678,2.593220338983051,51,0,1
13822,5,34,2,632.0,6.583333333333333,6.364583333333333,90,0,0
13823,18,72,2,957.66,23.941499999999998,10.975,39,0,0
13824,32,277,5,1698.94,36.93347826086956,16.695652173913043,34,1,0
13826,175,0,1,189.5,18.95,8.2,10,0,1
13827,57,85,3,412.05,4.430645161290323,1.5161290322580645,83,0,0
13828,21,0,1,209.49,13.966000000000001,20.733333333333334,15,0,0
13831,15,353,6,2202.99,29.77013513513513,10.067567567567568,58,1,0
13832,18,0,1,52.199999999999996,17.4,9.333333333333334,3,0,0
13833,158,0,1,384.8,13.26896551724138,4.068965517241379,28,0,1
13835,24,190,4,834.57,15.174000000000001,8.036363636363637,48,0,0
13837,211,105,2,271.24,14.275789473684211,9.631578947368421,17,0,1
13838,5,364,4,691.73,3.975459770114943,1.5114942528735633,144,0,0
13841,252,0,1,85.0,85.0,100.0,1,0,1
13842,58,308,9,3385.62,16.43504854368932,8.58252427184466,155,1,0
13844,10,0,1,361.62,18.081,9.8,20,0,0
13845,64,0,1,312.98,34.775555555555556,20.22222222222222,9,0,0
13846,24,335,3,865.0600000000001,15.728363636363637,7.054545454545455,55,0,0
13848,91,273,3,1255.0,251.0,740.0,3,0,0
13849,51,119,2,1537.95,15.227227722772279,10.05940594059406,97,0,0
13850,128,0,1,1595.48,17.155698924731183,10.150537634408602,93,0,0
13851,95,192,3,2651.46,32.73407407407407,21.049382716049383,77,1,0
13853,56,0,1,1090.14,47.39739130434783,13.565217391304348,23,0,0
13854,8,356,25,8109.5199999999995,73.72290909090908,20.87272727272727,39,1,3
13856,168,34,3,388.5,27.75,35.285714285714285,10,0,1
13858,56,0,1,216.17,19.651818181818182,6.818181818181818,11,0,0
13859,325,0,1,201.16,7.184285714285714,4.607142857142857,27,0,1
13860,0,85,5,1245.9,16.39342105263158,7.776315789473684,58,0,0
13862,17,314,8,2209.36,15.894676258992806,12.143884892086332,97,1,0
13863,247,0,1,305.78,15.288999999999998,11.2,20,0,1
13865,57,231,4,501.56,16.718666666666667,6.8,26,0,0
13866,73,0,1,145.67000000000002,20.810000000000002,8.142857142857142,7,0,0
13867,30,186,3,1015.29,16.644098360655736,8.40983606557377,51,0,0
13868,6,31,2,3192.54,96.74363636363637,59.515151515151516,32,1,0
13869,122,233,4,3104.95,10.11384364820847,5.605863192182411,234,1,0
13870,1,285,8,2770.94,24.095130434782607,11.521739130434783,91,1,0
13871,22,286,13,6403.25,19.057291666666668,8.351190476190476,155,1,0
13873,119,190,3,389.6,16.93913043478261,6.086956521739131,21,0,0
13874,357,0,1,540.45,30.025000000000002,10.0,18,0,1
13875,53,247,5,1786.79,17.180673076923078,12.653846153846153,79,1,0
13876,63,0,1,122.7,17.52857142857143,5.142857142857143,7,0,0
13877,85,0,1,117.24,39.08,36.0,3,0,0
13878,54,0,1,1281.53,35.598055555555554,13.194444444444445,35,0,0
13880,20,345,13,3219.77,19.513757575757577,11.163636363636364,125,1,0
13881,3,308,20,17159.52,96.40179775280899,56.842696629213485,72,1,3
13882,2,61,5,1191.13,18.325076923076924,14.661538461538461,54,0,0
13883,10,242,5,2674.48,18.834366197183098,10.112676056338028,108,1,0
13884,6,276,5,787.6,13.349152542372881,5.084745762711864,45,0,0
13885,188,11,2,506.8,18.1,6.5,28,0,1
13886,70,0,1,243.56,15.2225,7.875,16,0,0
13887,203,0,1,349.55,18.397368421052633,7.7368421052631575,19,0,1
13888,119,98,2,605.63,15.14075,6.45,38,0,0
13889,92,0,1,416.90000000000003,27.793333333333337,9.733333333333333,15,0,0
13890,0,357,10,1883.8100000000002,17.125545454545456,7.554545454545455,74,1,0
13892,26,219,4,632.97,23.443333333333335,36.407407407407405,26,0,0
13893,297,0,1,821.1,39.1,9.047619047619047,21,0,1
13894,23,286,3,564.62,20.911851851851853,13.11111111111111,25,0,0
13895,27,136,4,2593.07,21.975169491525424,11.567796610169491,97,1,0
13897,49,0,1,311.16,18.303529411764707,11.764705882352942,17,0,0
13898,325,0,1,155.93,12.994166666666667,11.083333333333334,12,0,1
13899,15,258,2,388.52,20.448421052631577,8.210526315789474,19,0,0
13900,182,79,3,740.95,17.23139534883721,10.0,42,0,1
13901,71,246,5,2867.2,19.242953020134227,11.671140939597315,144,1,0
13904,36,257,2,332.64,12.793846153846154,12.76923076923077,24,0,0
13908,79,196,4,2369.55,19.42254098360656,12.114754098360656,104,1,0
13911,56,251,9,2580.91,17.43858108108108,18.4527027027027,120,1,0
13914,11,24,2,626.45,18.983333333333334,11.515151515151516,28,0,0
13917,49,141,2,272.04,15.113333333333335,12.666666666666666,16,0,0
13918,49,203,2,1212.8400000000001,40.428000000000004,38.0,30,0,0
13919,58,62,2,384.81,13.743214285714286,16.928571428571427,24,0,0
13922,351,0,1,172.25,24.607142857142858,13.285714285714286,7,0,1
13923,53,0,1,351.13,17.5565,9.25,20,0,0
13924,1,70,6,1838.8500000000001,15.716666666666669,13.461538461538462,90,1,0
13925,92,42,4,678.25,16.54268292682927,8.073170731707316,28,0,0
13926,22,0,1,223.85000000000002,20.35,9.454545454545455,11,0,0
13927,74,0,1,348.99,16.61857142857143,10.19047619047619,21,0,0
13928,10,122,4,464.57,17.206296296296298,4.777777777777778,23,0,0
13929,168,157,2,842.65,93.62777777777778,15.88888888888889,8,0,1
13930,57,78,2,337.34,19.843529411764706,16.11764705882353,15,0,0
13931,95,185,2,1237.53,21.336724137931036,12.5,56,0,0
13932,294,0,1,307.4,19.2125,4.5,16,0,1
13933,108,39,2,608.7900000000001,26.469130434782613,8.91304347826087,23,0,0
13934,263,0,1,922.1,29.74516129032258,12.580645161290322,31,0,1
13936,179,0,1,376.58,14.483846153846153,12.692307692307692,26,0,1
13937,168,0,1,158.85,17.65,13.666666666666666,9,0,1
13938,34,0,1,71.66,10.237142857142857,10.0,7,0,0
13939,22,288,3,568.55,12.634444444444444,18.822222222222223,43,0,0
13940,16,126,4,839.14,17.12530612244898,10.53061224489796,39,0,0
13941,21,350,5,5112.96,113.62133333333334,52.53333333333333,24,1,0
13946,78,188,3,561.5699999999999,51.05181818181818,40.27272727272727,11,0,0
13947,64,0,1,90.6,18.119999999999997,8.8,5,0,0
13948,360,0,1,102.0,34.0,13.333333333333334,3,0,1
13949,2,91,6,2427.32,15.170750000000002,15.4625,124,1,0
13950,10,235,4,745.06,21.28742857142857,9.228571428571428,33,0,0
13951,175,118,3,674.45,17.293589743589745,11.76923076923077,38,0,1
13952,217,20,2,3251.071,23.730445255474454,10.445255474452555,120,1,1
13953,6,345,7,3515.68,175.784,136.2,8,1,0
13954,1,69,2,439.92,17.5968,6.0,24,0,0
13955,153,151,2,322.96,9.786666666666665,4.666666666666667,33,0,1
13956,4,266,5,1026.42,6.752763157894737,3.2302631578947367,123,0,0
13959,78,283,3,598.2,6.502173913043479,3.880434782608696,79,0,0
13960,20,50,2,230.22,19.185,11.833333333333334,11,0,0
13962,21,223,2,169.55,15.413636363636364,7.909090909090909,11,0,0
13963,307,59,4,664.54,18.986857142857144,13.142857142857142,35,0,1
13967,145,0,1,80.7,40.35,21.0,2,0,1
13969,6,357,18,9053.94,14.463162939297126,7.255591054313099,334,1,3
13971,18,266,8,2758.26,18.511812080536913,12.375838926174497,118,1,0
13972,70,131,2,190.25,12.683333333333334,12.466666666666667,15,0,0
13973,286,0,1,264.7,24.063636363636363,9.909090909090908,11,0,1
13974,48,0,1,413.59000000000003,14.77107142857143,8.892857142857142,28,0,0
13975,30,245,6,2526.28,7.474201183431953,5.124260355029586,240,1,0
13976,206,0,1,357.98,35.798,15.4,10,0,1
13978,14,30,2,196.79000000000002,13.119333333333335,21.0,14,0,0
13979,72,0,1,869.87,16.108703703703704,11.833333333333334,54,0,0
13980,59,0,1,200.14,18.19454545454545,15.636363636363637,11,0,0
13982,38,326,4,1871.81,16.863153153153153,10.234234234234235,72,1,0
13983,29,337,12,2603.43,24.3311214953271,11.05607476635514,91,1,0
13984,26,339,5,920.51,57.531875,42.4375,14,0,0
13985,3,260,15,7060.13,20.229598853868197,9.87106017191977,108,1,3
13986,16,0,1,320.46,24.650769230769228,33.07692307692308,12,0,0
13988,19,234,6,4147.96,17.726324786324785,13.008547008547009,188,1,0
13989,65,173,2,1266.08,30.88,32.02439024390244,33,0,0
13990,212,0,1,311.3,19.45625,11.875,16,0,1
13991,11,131,6,855.97,10.190119047619048,11.880952380952381,58,0,0
13992,29,0,1,76.8,15.36,12.8,5,0,0
13993,42,287,9,3466.36,28.647603305785125,7.43801652892562,66,1,0
13994,3,144,6,2313.14,14.923483870967742,6.064516129032258,122,1,0
13995,14,230,5,1393.69,16.205697674418605,10.220930232558139,55,0,0
13999,9,351,12,3901.81,18.758701923076924,10.783653846153847,102,1,0
14000,210,0,1,635.66,42.37733333333333,47.333333333333336,15,0,1
14001,45,327,3,2043.0800000000002,52.38666666666667,24.666666666666668,34,1,0
14002,133,22,2,529.73,11.270851063829788,18.659574468085108,47,0,0
14004,42,245,7,4582.64,26.799064327485382,15.602339181286549,102,1,0
14005,9,206,5,2874.72,34.22285714285714,29.5,53,1,0
14006,115,196,3,962.19,32.073,21.366666666666667,22,0,0
14009,197,7,2,695.61,16.562142857142856,8.69047619047619,42,0,1
14012,277,0,1,328.8,29.89090909090909,14.545454545454545,11,0,1
14013,109,165,3,473.02,13.91235294117647,13.588235294117647,30,0,0
14014,76,0,1,505.18,12.953333333333333,27.58974358974359,39,0,0
14015,52,0,1,917.34,45.867000000000004,18.9,20,0,0
14016,161,195,4,4341.21,26.964037267080744,13.198757763975156,154,1,1
14019,46,91,3,1421.61,21.539545454545454,15.712121212121213,37,0,0
14020,16,71,2,642.8,16.48205128205128,11.307692307692308,37,0,0
14021,154,101,3,631.9,28.722727272727273,8.727272727272727,22,0,1
14022,224,0,1,440.0,15.714285714285714,17.392857142857142,28,0,1
14023,6,242,2,584.07,18.840967741935486,11.129032258064516,30,0,0
14024,121,2,2,327.7,20.48125,9.375,16,0,0
14027,60,0,1,104.82,17.47,10.333333333333334,6,0,0
14029,62,80,2,467.66,31.177333333333333,13.2,15,0,0
14030,17,348,8,2360.09,9.712304526748971,6.08641975308642,210,1,0
14031,6,365,19,17286.86,69.14744,23.152,119,1,3
14032,1,364,11,2975.59,20.80832167832168,14.20979020979021,53,1,0
14034,21,135,3,651.8199999999999,7.323820224719101,4.752808988764045,82,0,0
14035,28,268,5,1428.02,21.636666666666667,11.196969696969697,41,0,0
14036,284,0,1,626.65,16.49078947368421,7.052631578947368,38,0,1
14037,175,188,2,147.20000000000002,5.257142857142858,1.6428571428571428,27,0,1
14038,77,128,3,1560.38,16.960652173913044,10.48913043478261,64,0,0
14039,32,0,1,152.2,25.366666666666664,15.333333333333334,6,0,0
14040,40,290,12,3614.92,15.38263829787234,6.6127659574468085,146,1,0
14041,265,0,1,141.41,6.733809523809524,4.476190476190476,21,0,1
14044,26,283,4,652.82,3.1235406698564594,1.4736842105263157,165,0,0
14045,108,264,4,1659.75,276.625,89.16666666666667,4,0,0
14046,283,0,1,154.99,11.070714285714287,32.857142857142854,14,0,1
14047,8,364,5,1308.6100000000001,40.894062500000004,11.90625,22,0,0
14048,304,0,1,409.93,4.822705882352941,3.388235294117647,83,0,1
14049,16,301,4,5681.72,11.642868852459017,7.930327868852459,348,1,0
14050,31,74,2,746.36,13.821481481481483,12.75925925925926,49,0,0
14051,0,365,23,15610.390000000001,74.33519047619048,17.885714285714286,52,1,3
14052,19,0,1,225.36,4.024285714285715,1.5892857142857142,56,0,0
14053,123,35,2,260.25,65.0625,53.75,2,0,0
14054,64,0,1,92.46,15.409999999999998,10.333333333333334,6,0,0
14055,105,0,1,725.6400000000001,72.56400000000001,21.6,10,0,0
14056,0,282,23,8214.65,7.427350813743218,3.863471971066908,320,1,3
14057,23,336,17,6217.96,21.894225352112677,17.169014084507044,179,1,3
14059,266,0,1,183.6,22.95,16.0,8,0,1
14060,4,368,19,6140.42,30.39811881188119,26.663366336633665,86,1,3
14062,9,354,12,10464.85,94.27792792792793,50.387387387387385,60,1,3
14064,28,245,5,1353.74,16.92175,22.35,59,0,0
14066,266,0,1,152.55,21.792857142857144,6.428571428571429,7,0,1
14067,63,32,2,374.7,7.2057692307692305,6.9423076923076925,51,0,0
14068,319,0,1,265.85,11.077083333333334,3.0416666666666665,22,0,1
14071,3,261,8,1438.82,4.440802469135802,3.0709876543209877,271,0,0
14073,31,0,1,151.04,11.618461538461538,10.0,13,0,0
14075,4,256,3,942.26,21.913023255813954,17.53488372093023,33,0,0
14076,128,0,1,122.47,2.662391304347826,1.7608695652173914,43,0,0
14077,40,233,5,499.41999999999996,11.89095238095238,6.380952380952381,33,0,0
14078,101,271,6,1049.37,16.144153846153845,4.769230769230769,46,0,0
14079,124,0,1,375.1,31.258333333333336,25.083333333333332,12,0,0
14080,32,0,1,45.599999999999994,11.399999999999999,12.0,4,0,0
14081,301,67,2,934.52,6.10797385620915,3.895424836601307,126,0,1
14082,364,0,1,182.25,6.2844827586206895,3.793103448275862,28,0,1
14083,3,367,9,1018.43,5.626685082872928,4.044198895027624,162,0,0
14085,1,366,18,4448.54,9.885644444444445,7.075555555555556,272,1,3
14087,2,0,1,194.42,2.8176811594202897,3.63768115942029,61,0,0
14088,9,312,13,50491.81,85.7246349745331,21.502546689303905,379,1,3
14089,56,0,1,161.0,11.5,9.571428571428571,13,0,0
14090,324,0,1,76.32000000000001,76.32000000000001,72.0,1,0,1
14092,7,350,14,4076.91,19.050981308411213,9.654205607476635,117,1,0
14093,11,0,1,442.85,4.217619047619048,3.8666666666666667,95,0,0
14096,3,97,17,65164.79,12.749909998043435,3.1993738994325964,1119,1,3
14098,36,0,1,147.35,7.016666666666667,4.9523809523809526,21,0,0
14099,15,338,11,3104.17,12.41668,8.716,167,1,0
14100,137,0,1,194.9,7.496153846153846,2.4615384615384617,24,0,0
14101,73,252,6,5976.79,170.76542857142857,198.34285714285716,15,1,0
14102,4,39,5,1360.28,17.21873417721519,12.164556962025317,35,0,0
14104,154,11,2,216.20999999999998,10.295714285714284,3.4285714285714284,21,0,1
14105,238,0,1,1266.23,17.111216216216217,10.81081081081081,74,0,1
14107,51,312,7,2703.23,21.977479674796747,14.577235772357724,61,1,0
14108,30,70,2,597.91,17.585588235294118,11.205882352941176,33,0,0
14109,72,0,1,144.2,16.022222222222222,9.777777777777779,9,0,0
14110,3,263,12,5683.15,36.66548387096774,15.774193548387096,94,1,0
14111,13,227,4,692.85,69.285,45.8,10,0,0
14112,22,253,7,2915.15,18.2196875,10.31875,117,1,0
14113,3,351,4,1840.42,54.13,21.91176470588235,26,1,0
14114,273,56,2,386.53,25.768666666666665,6.733333333333333,15,0,1
14116,19,101,5,1382.74,19.204722222222223,9.819444444444445,61,0,0
14117,143,0,1,90.0,30.0,24.0,3,0,1
14121,3,56,4,2780.15,17.485220125786164,13.09433962264151,148,1,0
14124,83,0,1,419.58000000000004,83.91600000000001,323.6,4,0,0
14125,10,67,3,2740.43,16.409760479041914,9.820359281437126,159,1,0
14126,7,2,3,706.1300000000001,47.07533333333334,33.86666666666667,14,0,0
14127,122,187,3,709.71,16.129772727272726,7.295454545454546,39,0,0
14128,60,195,2,637.5,13.858695652173912,12.26086956521739,40,0,0
14129,1,259,5,1123.8600000000001,21.61269230769231,11.384615384615385,31,0,0
14130,318,0,1,483.86,7.221791044776119,3.8507462686567164,66,0,1
14132,1,181,11,3586.0299999999997,17.930149999999998,16.84,100,1,0
14133,129,186,3,605.64,21.63,12.428571428571429,25,0,0
14135,1,371,15,4690.31,35.00231343283583,28.73134328358209,95,1,3
14138,1,62,2,982.3800000000001,20.901702127659576,12.97872340425532,40,0,0
14139,45,0,1,415.82,15.993076923076924,19.615384615384617,26,0,0
14140,3,27,2,935.05,14.167424242424241,12.287878787878787,60,0,0
14141,2,102,4,915.13,22.87825,8.875,27,0,0
14142,372,0,1,311.81,14.173181818181819,14.227272727272727,22,0,1
14143,133,0,1,115.8,16.54285714285714,4.285714285714286,7,0,0
14145,46,170,4,3742.2,340.2,68.72727272727273,6,1,0
14146,8,348,5,4191.0,19.957142857142856,11.604761904761904,183,1,0
14147,77,207,2,483.4,96.67999999999999,21.6,4,0,0
14148,233,0,1,157.2,52.4,5.333333333333333,3,0,1
14149,220,0,1,446.62,15.950714285714286,7.785714285714286,28,0,1
14150,35,324,2,658.64,25.33230769230769,19.076923076923077,23,0,0
14152,74,158,2,621.29,12.67938775510204,14.510204081632653,47,0,0
14154,238,0,2,1345.62,25.87730769230769,8.942307692307692,52,0,1
14155,265,0,1,118.75,19.791666666666668,4.166666666666667,6,0,1
14156,9,361,55,117379.63,83.84259285714286,41.34642857142857,714,1,2
14157,19,265,2,432.88,9.018333333333333,5.916666666666667,45,0,0
14158,39,0,1,507.66,12.381951219512196,19.048780487804876,41,0,0
14159,19,343,11,4693.01,3.8978488372093025,3.661129568106312,501,1,0
14161,215,153,3,1110.52,10.282592592592593,4.212962962962963,87,0,1
14162,173,118,2,289.36,11.5744,5.68,25,0,1
14163,86,151,4,2445.91,47.036730769230765,17.173076923076923,36,1,0
14164,70,10,2,1631.77,56.26793103448276,35.62068965517241,28,0,0
14165,275,0,1,122.53999999999999,4.901599999999999,2.16,23,0,1
14167,38,291,4,574.84,11.054615384615385,2.8846153846153846,27,0,0
14171,97,0,1,363.79,6.272241379310345,2.8793103448275863,57,0,0
14173,10,208,4,450.84,15.546206896551723,5.172413793103448,28,0,0
14174,32,0,1,134.46,5.171538461538462,3.6153846153846154,26,0,0
14175,59,269,3,3222.3,21.626174496644296,10.167785234899329,139,1,0
14176,296,70,4,576.9000000000001,18.609677419354842,6.741935483870968,28,0,1
14177,85,93,4,559.41,13.319285714285714,4.880952380952381,37,0,0
14178,8,173,7,1620.93,4.9569724770642205,4.602446483180428,191,0,0
14179,40,11,2,719.78,4.36230303030303,2.0,135,0,0
14180,10,361,25,4748.52,19.785500000000003,2.995833333333333,112,1,3
14184,66,0,1,452.89,18.870416666666667,5.291666666666667,24,0,0
14185,330,0,1,197.65,65.88333333333334,2.0,3,0,1
14188,30,279,6,2054.36,31.605538461538462,17.876923076923077,34,1,0
14189,1,366,15,4654.08,17.56256603773585,14.856603773584906,176,1,3
14191,1,218,13,4684.76,18.08787644787645,14.13899613899614,145,1,0
14193,67,201,2,853.39,20.318809523809524,10.595238095238095,35,0,0
14194,4,303,21,11349.52,19.601934369602763,10.08635578583765,269,1,3
14195,201,50,2,1012.0,144.57142857142858,108.57142857142857,7,0,1
14196,106,0,1,335.52,55.919999999999995,23.666666666666668,6,0,0
14198,17,221,4,701.4,17.984615384615385,7.435897435897436,35,0,0
14199,217,0,1,185.39999999999998,92.69999999999999,14.0,2,0,1
14201,59,299,7,747.44,20.20108108108108,15.945945945945946,32,0,0
14204,1,0,1,161.03,3.659772727272727,1.8636363636363635,36,0,0
14205,16,247,2,466.7,19.445833333333333,8.5,23,0,0
14206,238,0,1,328.15999999999997,16.407999999999998,13.8,20,0,1
14208,94,0,1,151.74,15.174000000000001,11.4,10,0,0
14209,10,321,6,2073.43,23.83252873563218,7.942528735632184,55,1,0
14210,105,265,6,1905.8400000000001,18.684705882352944,7.450980392156863,66,1,0
14211,52,241,9,2241.1,20.009821428571428,11.089285714285714,87,1,0
14212,89,0,1,1070.48,118.94222222222223,128.0,9,0,0
14214,30,246,5,1004.38,14.990746268656716,11.208955223880597,64,0,0
14215,11,356,6,1789.72,16.57148148148148,12.574074074074074,98,1,0
14216,2,34,4,1839.3,31.17457627118644,10.067796610169491,47,1,0
14217,1,364,17,2004.98,20.0498,6.89,78,1,3
14218,42,0,1,169.48000000000002,14.123333333333335,13.333333333333334,12,0,0
14219,3,0,1,89.94,12.848571428571429,11.142857142857142,7,0,0
14220,246,110,2,632.4,30.114285714285714,12.952380952380953,21,0,1
